1048,MINFORD HIGH SCHOOL MINFORD,"491 BOND RD    MINFORD, OH 45653-0204"
1052,MINSTER HIGH SCHOOL MINSTER,"100 EAST 7TH STREET    MINSTER, OH 45865-9801"
1054,MISSISSINAWA VALLEY HIGH SCHOO UNION CITY,"10480 STAUDT ROAD    UNION CITY, OH 45390-9805"
1058,MOGADORE HIGH SCHOOL MOGADORE,"130 S CLEVELAND AVE    MOGADORE, OH 44260-1443"
1060,MOHAWK HIGH SCHOOL SYCAMORE,"605 STATE HIGHWAY 231    SYCAMORE, OH 44882-9434"
1061,MONCLOVA CHRISTIAN ACADEMY HIG MONCLOVA,
1063,MONROE CENTRAL HIGH SCHOOL WOODSFIELD,"469 LEWISVILLE ROAD    WOODSFIELD, OH 43793-9438"
1064,MONROEVILLE HIGH SCHOOL MONROEVILLE,"101 WEST STREET    MONROEVILLE, OH 44847-9797"
1066,MONTPELIER HIGH SCHOOL MONTPELIER,"1015 E BROWN RD    MONTPELIER, OH 43543-0193"
1068,MORGAN HIGH SCHOOL MC CONNELSVILLE,"800 S RAIDER DR    MC CONNELSVILLE, OH 43756-9299"
1070,MOTHER OF MERCY HIGH SCHOOL CINCINNATI,"3036 WERK ROAD    CINCINNATI, OH 45211-7042"
1072,MOUNT GILEAD HIGH SCHOOL MOUNT GILEAD,"338 W PARK AVE    MOUNT GILEAD, OH 43338-1140"
1074,MOUNT HEALTHY HIGH SCHOOL CINCINNATI,"8101 HAMILTON AVE    CINCINNATI, OH 45231"
1076,MOUNT NOTRE DAME HIGH SCHOOL CINCINNATI,"711 E COLUMBIA AVE    CINCINNATI, OH 45215-3927"
1079,MOUNT VERNON ACADEMY HIGH SCHO MOUNT VERNON,
1078,MOUNT VERNON HIGH SCHOOL MOUNT VERNON,"300 MARTINSBURG ROAD    MOUNT VERNON, OH 43050-4246"
1080,NAPOLEON HIGH SCHOOL NAPOLEON,"701 BRIARHEATH DR    NAPOLEON, OH 43545-1297"
1082,NATIONAL TRAIL HIGH SCHOOL NEW PARIS,"6940 OXFORD GETTYSBURG RD    NEW PARIS, OH 45347-9804"
1084,NELSONVILLE-YORK HIGH SCHOOL NELSONVILLE,"1 BUCKEYE DRIVE    NELSONVILLE, OH 45764-9801"
1086,NEW ALBANY HIGH SCHOOL NEW ALBANY,"7600 FODOR ROAD    NEW ALBANY, OH 43054-8738"
1092,NEW BREMEN HIGH SCHOOL NEW BREMEN,"901 E. MONROE STREET    NEW BREMEN, OH 45869-1241"
1098,NEW KNOXVILLE HIGH SCHOOL NEW KNOXVILLE,"345 S MAIN ST    NEW KNOXVILLE, OH 45871-0476"
1100,NEW LEXINGTON HIGH SCHOOL NEW LEXINGTON,"2547 PANTHER DR    NEW LEXINGTON, OH 43764-9802"
1102,NEW LONDON HIGH SCHOOL NEW LONDON,"1 WILDCAT DRIVE    NEW LONDON, OH 44851-1126"
1104,NEW MIAMI HIGH SCHOOL HAMILTON,"600 SEVEN MILE AVENUE    HAMILTON, OH 45011-5748"
1106,NEW PHILADELPHIA HIGH SCHOOL N PHILADELPHIA,"343 RAY AVE NW    N PHILADELPHIA, OH 44663-1950"
1108,NEW RICHMOND HIGH SCHOOL NEW RICHMOND,"1131 BETHEL-NEW RICHMOND RD    NEW RICHMOND, OH 45157-9510"
1110,NEW RIEGEL HIGH SCHOOL NEW RIEGEL,"44 N PERRY ST    NEW RIEGEL, OH 44853-0126"
1090,NEWARK CATHOLIC HIGH SCHOOL NEWARK,"1 GREEN WAVE DRIVE    NEWARK, OH 43055-2505"
1088,NEWARK HIGH SCHOOL NEWARK,"314 GRANVILLE ST.    NEWARK, OH 43055-4615"
1094,NEWBURY HIGH SCHOOL NEWBURY,"14775 AUBURN RD    NEWBURY, OH 44065-9702"
1096,NEWCOMERSTOWN HIGH SCHOOL NEWCOMERSTOWN,"659 S BEAVER ST    NEWCOMERSTOWN, OH 43832-1403"
1112,NEWTON FALLS HIGH SCHOOL NEWTON FALLS,"907 MILTON BLVD    NEWTON FALLS, OH 44444-1319"
1114,NEWTON LOCAL HIGH SCHOOL PLEASANT HILL,"201 N LONG STREET    PLEASANT HILL, OH 45359-0803"
1115,NICHOLAS-LIBERTY HIGH SCHOOL DAYTON,
1116,NORDONIA HIGH SCHOOL MACEDONIA,"8006 S BEDFORD RD    MACEDONIA, OH 44056-2025"
994,NILES MC KINLEY HIGH SCHOOL NILES,"616 DRAGON DR    NILES, OH 44446-5144"
1118,NORMANDY HIGH SCHOOL PARMA,"2500 W PLEASANT VALLEY RD    PARMA, OH 44134-6521"
1128,NORTH ADAMS HIGH SCHOOL SEAMAN,"96 GREEN DEVIL DR    SEAMAN, OH 45679-0425"
1130,NORTH BALTIMORE HIGH SCHOOL NORTH BALTIMORE,"2012 TIGER DRIVE    NORTH BALTIMORE, OH 45872-1301"
1132,NORTH CENTRAL HIGH SCHOOL PIONEER,"400 BAUBICE ST    PIONEER, OH 43554-9637"
1134,NORTH COLLEGE HILL HIGH SCHOOL CINCINNATI,"1620 W GALBRAITH RD    CINCINNATI, OH 45239-4810"
1120,NORTH HIGH SCHOOL AKRON,"985 GORGE BLVD    AKRON, OH 44310-2489"
1122,NORTH HIGH SCHOOL EASTLAKE,"34041 STEVENS BLVD    EASTLAKE, OH 44095-5105"
1124,NORTH HIGH SCHOOL SPRINGFIELD,
1146,NORTH OLMSTED HIGH SCHOOL NORTH OLMSTED,"5755 BURNS RD    NORTH OLMSTED, OH 44070-4929"
1152,NORTH RIDGEVILLE HIGH SCHOOL N RIDGEVILLE,"34600 BAINBRIDGE RD    N RIDGEVILLE, OH 44039-4073"
1154,NORTH ROYALTON HIGH SCHOOL NORTH ROYALTON,"14713 RIDGE RD    NORTH ROYALTON, OH 44133-4930"
1156,NORTH UNION HIGH SCHOOL RICHWOOD,"401 N FRANKLIN ST    RICHWOOD, OH 43344-1032"
1136,NORTHEASTERN HIGH SCHOOL SPRINGFIELD,"1480 BOWMAN RD    SPRINGFIELD, OH 45502-8805"
1140,NORTHLAND HIGH SCHOOL COLUMBUS,"1919 NORTHCLIFF DR    COLUMBUS, OH 43229-5332"
1142,NORTHMONT HIGH SCHOOL CLAYTON,"4916 NATIONAL RD    CLAYTON, OH 45315-9714"
1144,NORTHMOR HIGH SCHOOL GALION,"7819 STATE ROUTE 19    GALION, OH 44833-9655"
1148,NORTHRIDGE HIGH SCHOOL DAYTON,"2251 TIMBER LANE    DAYTON, OH 45414-4532"
1150,NORTHRIDGE HIGH SCHOOL JOHNSTOWN,"6066 JOHNSTOWN-UTICA RD N    JOHNSTOWN, OH 43031-9408"
1162,NORTHWEST HIGH SCHOOL CANAL FULTON,"8580 ERIE AVE N    CANAL FULTON, OH 44614-9363"
1164,NORTHWEST HIGH SCHOOL CINCINNATI,"10761 PIPPIN ROAD    CINCINNATI, OH 45231-1612"
1166,NORTHWEST HIGH SCHOOL MC DERMOTT,"914 MOHAWK DR    MC DERMOTT, OH 45652"
1168,NORTHWESTERN HIGH SCHOOL SPRINGFIELD,"5780 TROY ROAD    SPRINGFIELD, OH 45502-9032"
1170,NORTHWESTERN HIGH SCHOOL WEST SALEM,"7473 N ELYRIA RD    WEST SALEM, OH 44287-9707"
1172,NORTHWOOD HIGH SCHOOL NORTHWOOD,"700 LEMOYNE RD    NORTHWOOD, OH 43619-1814"
1158,NORTON HIGH SCHOOL NORTON,"4128 CLEVELAND-MASSILLON RD    NORTON, OH 44203-5601"
1160,NORWALK HIGH SCHOOL NORWALK,"350 SHADY LANE DRIVE    NORWALK, OH 44857-1714"
1174,NORWAYNE HIGH SCHOOL CRESTON,"350 S MAIN ST    CRESTON, OH 44217-9604"
1176,NORWOOD HIGH SCHOOL NORWOOD,"2020 SHERMAN AVE    NORWOOD, OH 45212-2616"
1182,NOTRE DAME ACADEMY HIGH SCHOOL TOLEDO,"3535 W. SYLVANIA AVENUE    TOLEDO, OH 43623-4410"
1178,NOTRE DAME HIGH SCHOOL PORTSMOUTH,"2220 SUNRISE AVE    PORTSMOUTH, OH 45662-2962"
1180,NOTRE DAME-CATHEDRAL LATIN HIG CHARDON,"13000 AUBURN RD    CHARDON, OH 44024-9330"
1184,OAK HARBOR HIGH SCHOOL OAK HARBOR,"11661 W STATE ROUTE 163    OAK HARBOR, OH 43449-1278"
1186,OAK HILL HIGH SCHOOL OAK HILL,"5063 STATE ROUTE 93    OAK HILL, OH 45656-1068"
1188,OAK HILLS HIGH SCHOOL CINCINNATI,"3200 EBENEZER RD    CINCINNATI, OH 45248-4038"
1190,OAKWOOD HIGH SCHOOL DAYTON,"1200 FAR HILLS AVE    DAYTON, OH 45419-3118"
1192,OBERLIN HIGH SCHOOL OBERLIN,"281 N PLEASANT ST    OBERLIN, OH 44074-1124"
1196,OHIO SCHOOL FOR THE BLIND HIGH COLUMBUS,
1198,OHIO SCHOOL FOR THE DEAF HIGH COLUMBUS,
1200,OLD FORT HIGH SCHOOL OLD FORT,"7635 N COUNTY RD 51    OLD FORT, OH 44861"
1202,OLENTANGY HIGH SCHOOL LEWIS CENTER,"675 LEWIS CENTER ROAD    LEWIS CENTER, OH 43035-9049"
1203,OLENTANGY LIBERTY HIGH SCHOOL POWELL,"3584 HOME RD    POWELL, OH 43065-9757"
1211,OLENTANGY ORANGE LEWIS CENTER,"2840 E ORANGE RD    LEWIS CENTER, OH 43035-9300"
1204,OLMSTED FALLS HIGH SCHOOL OLMSTED FALLS,"26939 BAGLEY ROAD    OLMSTED FALLS, OH 44138-1161"
1206,ONTARIO HIGH SCHOOL MANSFIELD,"467 SHELBY ONTARIO ROAD    ONTARIO, OH 44906"
1207,OPEN DOOR CHRISTIAN HIGH SCHOO ELYRIA,"8287 W RIDGE RD    ELYRIA, OH 44035-4466"
1208,ORANGE HIGH SCHOOL PEPPER PIKE,"32000 CHAGRIN BLVD    PEPPER PIKE, OH 44124-5922"
1210,ORRVILLE HIGH SCHOOL ORRVILLE,"841 N ELLA ST    ORRVILLE, OH 44667-1154"
1212,OTSEGO HIGH SCHOOL TONTOGANY,"18505 TONTOGANY CREEK RD    TONTOGANY, OH 43565-0290"
1216,OTTAWA HILLS HIGH SCHOOL TOLEDO,"2532 EVERGREEN ROAD    TOLEDO, OH 43606-2301"
1214,OTTAWA-GLANDORF HIGH SCHOOL OTTAWA,"630 GLENDALE AVE    OTTAWA, OH 45875-1162"
1218,OTTOVILLE HIGH SCHOOL OTTOVILLE,"650 WEST THIRD STREET    OTTOVILLE, OH 45876-0248"
1222,OUR LADY OF THE ELMS HIGH SCHO AKRON,"1375 W EXCHANGE ST    AKRON, OH 44313-7619"
9015,OYLER CINCINNATI,"2121 HATMAKER ST.    CINCINNATI, OH 45204"
1224,PADUA FRANCISCAN HIGH SCHOOL PARMA,"6740 STATE ROAD    PARMA, OH 44134-4518"
1226,PAINT VALLEY HIGH SCHOOL BAINBRIDGE,"7454 US HIGHWAY 50 W    BAINBRIDGE, OH 45612-9707"
1228,PANDORA-GILBOA HIGH SCHOOL PANDORA,"410 ROCKET RIDGE    PANDORA, OH 45877-9607"
1230,PARKWAY HIGH SCHOOL ROCKFORD,"400 BUCKEYE ST    ROCKFORD, OH 45882-9309"
1232,PARMA HIGH SCHOOL PARMA,"6285 W 54TH ST    PARMA, OH 44129-5259"
1234,PATRICK HENRY HIGH SCHOOL HAMLER,"6-900 STATE ROUTE 18    HAMLER, OH 43524-9801"
1236,PAULDING HIGH SCHOOL PAULDING,"405 N WATER ST    PAULDING, OH 45879-1251"
1238,PEEBLES HIGH SCHOOL PEEBLES,"25719 STATE ROUTE 41    PEEBLES, OH 45660-1219"
1240,PERKINS HIGH SCHOOL SANDUSKY,"3714 CAMPBELL ST    SANDUSKY, OH 44870-5313"
1242,PERRY HIGH SCHOOL LIMA,"2770 EAST BREESE ROAD    LIMA, OH 45806-9802"
1244,PERRY HIGH SCHOOL MASSILLON,"3737 13TH STREET SW    MASSILLON, OH 44646-3407"
1246,PERRY HIGH SCHOOL PERRY,"ONE SUCCESS BLVD    PERRY, OH 44081-9611"
1248,PERRYSBURG HIGH SCHOOL PERRYSBURG,"13385 ROACHTON RD    PERRYSBURG, OH 43551-1363"
1250,PETTISVILLE HIGH SCHOOL PETTISVILLE,"232 SUMMIT STREET    PETTISVILLE, OH 43553-0001"
1252,PHILO HIGH SCHOOL PHILO,"4000 MILLERS LN    DUNCAN FALLS, OH 43734-9750"
1254,PICKERINGTON HIGH SCHOOL CENTER PICKERINGTON,"300 OPPORTUNITY WAY    PICKERINGTON, OH 43147-1296"
1255,PICKERINGTON HIGH SCHOOL NORTH PICKERINGTON,"7800 REFUGEE RD    PICKERINGTON, OH 43147-7987"
1256,PIKETON HIGH SCHOOL PIKETON,"1414 PIKETON ROAD    PIKETON, OH 45661"
1258,PIQUA HIGH SCHOOL PIQUA,"1 INDIAN TRAIL    PIQUA, OH 45356-9257"
1260,PLEASANT HIGH SCHOOL MARION,"1101 OWENS RD W    MARION, OH 43302-8421"
1262,PLYMOUTH HIGH SCHOOL PLYMOUTH,"400 TRUX STREET    PLYMOUTH, OH 44865-1133"
1235,POITZ CAREER TECH. CENTER DAYTON,"741 WASHINGTON STREET    DAYTON, OH 45402"
1264,POLAND SEMINARY HIGH SCHOOL POLAND,"3199 DOBBINS RD    POLAND, OH 44514-2327"
1266,PORT CLINTON HIGH SCHOOL PORT CLINTON,"821 SOUTH JEFFERSON ST    PORT CLINTON, OH 43452-2415"
1268,PORTSMOUTH HIGH SCHOOL PORTSMOUTH,"1225 GALLIA ST    PORTSMOUTH, OH 45662-4159"
1270,PORTSMOUTH WEST HIGH SCHOOL WEST PORTSMOUTH,"15332 US HIGHWAY 52    WEST PORTSMOUTH, OH 45663-9093"
1272,PREBLE SHAWNEE HIGH SCHOOL CAMDEN,"5495 SOMERS GRATIS ROAD    CAMDEN, OH 45311-9717"
1274,PRINCETON HIGH SCHOOL CINCINNATI,"100 VIKING WAY    CINCINNATI, OH 45246-3802"
1276,PURCELL MARIAN HIGH SCHOOL CINCINNATI,"2935 HACKBERRY STREET    CINCINNATI, OH 45206-1407"
1278,PUT-IN-BAY HIGH SCHOOL PUT-IN-BAY,"BOX 659    CATAWBA AVENUE        PUT-IN-BAY, OH 43456-0659"
1280,PYMATUNING VALLEY HIGH SCHOOL ANDOVER,"5571 US RT 6 WEST    ANDOVER, OH 44003-1180"
1281,RAVENNA HIGH SCHOOL RAVENNA,"6589 N CHESNUT ST    RAVENNA, OH 44266"
1284,READING HIGH SCHOOL READING,"810 E COLUMBIA AVE    READING, OH 45215-3930"
1288,REVERE HIGH SCHOOL RICHFIELD,"3420 EVERETT RD    RICHFIELD, OH 44286-9711"
1290,REYNOLDSBURG HIGH SCHOOL REYNOLDSBURG,"6699 E LIVINGSTON AVE    REYNOLDSBURG, OH 43068-3605"
1292,RHODES HIGH SCHOOL CLEVELAND,"5100 BIDDULPH AVE    CLEVELAND, OH 44144-3802"
1294,RICHMOND HEIGHTS HIGH SCHOOL RICHMOND HTS,"447 RICHMOND ROAD    RICHMOND HTS, OH 44143-1429"
1296,RIDGEDALE HIGH SCHOOL MORRAL,"3165 HILLMAN FORD RD    MORRAL, OH 43337-9302"
1298,RIDGEMONT HIGH SCHOOL RIDGEWAY,"560 W TAYLOR ST    MT. VICTORY, OH 43340"
1300,RIDGEWOOD HIGH SCHOOL WEST LAFAYETTE,"602 JOHNSON ST    WEST LAFAYETTE, OH 43845-1350"
1302,RIPLEY-UNION-LEWIS-HUNTINGTON RIPLEY,"1317 S SECOND ST    RIPLEY, OH 45167-8993"
1304,RITTMAN HIGH SCHOOL RITTMAN,"50 SAURER STREET    RITTMAN, OH 44270-1259"
1306,RIVER HIGH SCHOOL HANNIBAL,"52560 RIVER HIGH ROAD    HANNIBAL, OH 43931-0037"
1314,RIVER VALLEY HIGH SCHOOL CALEDONIA,"4280 MARION-MT GILEAD RD    CALEDONIA, OH 43314-9456"
816,RIVER VALLEY HIGH SCHOOL CHESHIRE,"8785 ST. RT. 160    BIDWELL, OH 45614-9106"
1316,RIVER VIEW HIGH SCHOOL WARSAW,"26496 STATE ROUTE 60 N    WARSAW, OH 43844-9714"
1308,RIVERDALE HIGH SCHOOL MT. BLANCHARD,"20613 STATE ROUTE 37    MT. BLANCHARD, OH 45867-9783"
1310,RIVERSIDE HIGH SCHOOL DE GRAFF,"2096 COUNTY ROAD 24 S    DE GRAFF, OH 43318-9406"
1312,RIVERSIDE HIGH SCHOOL PAINESVILLE,"585 RIVERSIDE DRIVE    PAINESVILLE, OH 44077-5323"
9057,RIVERVIEW EAST ACADEMY CINCINNATI,"3555 KELLOGG AVE    CINCINNATI, OH 45226"
1318,ROCK HILL HIGH SCHOOL IRONTON,"2415 COUNTY ROAD 26    IRONTON, OH 45638-9803"
1320,ROCKY RIVER HIGH SCHOOL ROCKY RIVER,"20951 DETROIT RD    ROCKY RIVER, OH 44116-2431"
1322,ROGER BACON HIGH SCHOOL ST BERNARD,"4320 VINE ST    ST BERNARD, OH 45217-1542"
1324,ROGERS HIGH SCHOOL TOLEDO,"222 MC TIGUE DR    TOLEDO, OH 43615-5164"
1326,ROOSEVELT HIGH SCHOOL KENT,"1400 N MANTUA ST    KENT, OH 44240-2334"
1328,ROOTSTOWN HIGH SCHOOL ROOTSTOWN,"4190 STATE ROUTE 44    ROOTSTOWN, OH 44272-9697"
1330,ROSS HIGH SCHOOL HAMILTON,"3601 HAMILTON-CLEVES RD    HAMILTON, OH 45013-9505"
1332,ROSSFORD HIGH SCHOOL ROSSFORD,"701 SUPERIOR ST    ROSSFORD, OH 43460"
1336,RUSSIA HIGH SCHOOL RUSSIA,"100 SCHOOL ST    RUSSIA, OH 45363-0008"
1392,SALEM HIGH SCHOOL SALEM,"1200 EAST SIXTH STREET    SALEM, OH 44460-1757"
1394,SANDUSKY HIGH SCHOOL SANDUSKY,"2130 HAYES AVENUE    SANDUSKY, OH 44870-4740"
1396,SANDY VALLEY HIGH SCHOOL MAGNOLIA,"5130 STATE ROUTE 183 NE    MAGNOLIA, OH 44643-9801"
1397,SCHOOL FOR CREATIVE PERFORMING CINCINNATI,"108 WEST CENTRAL PARKWAY    CINCINNATI, OH 45210-2022"
484,SCIOTOVILLE COMMUNITY HIGH SCH PORTSMOUTH,"224 MARSHALL AVE    PORTSMOUTH, OH 45662"
1398,SCOTT HIGH SCHOOL TOLEDO,"2400 COLLINGWOOD BLVD.    TOLEDO, OH 43620"
1400,SENECA EAST HIGH SCHOOL ATTICA,"13343 E. US 224    ATTICA, OH 44807-0462"
1402,SETON HIGH SCHOOL CINCINNATI,"3901 GLENWAY AVE    CINCINNATI, OH 45205"
1404,SEVEN HILLS UPPER HIGH SCHOOL CINCINNATI,"5400 RED BANK RD    CINCINNATI, OH 45227-1122"
1406,SHADYSIDE HIGH SCHOOL SHADYSIDE,"3890 LINCOLN AVE    SHADYSIDE, OH 43947-1319"
1408,SHAKER HEIGHTS HIGH SCHOOL SHAKER HEIGHTS,"15911 ALDERSYDE DRIVE    SHAKER HEIGHTS, OH 44120-2505"
1410,SHAW HIGH SCHOOL EAST CLEVELAND,"15320 EUCLID AVE    EAST CLEVELAND, OH 44112-2806"
1412,SHAWNEE HIGH SCHOOL LIMA,"3333 ZURMEHLY RD    LIMA, OH 45806-1312"
1414,SHAWNEE HIGH SCHOOL SPRINGFIELD,"1675 E POSSUM RD    SPRINGFIELD, OH 45502-9402"
1415,SHEKINAH CHRISTIAN HIGH SCHOOL PLAIN CITY,"10040 LAFAYETTE-PLAIN CITY RD    PLAIN CITY, OH 43064-9567"
1416,SHELBY HIGH SCHOOL SHELBY,"1 WHIPPET WAY    SHELBY, OH 44875"
1418,SHENANDOAH HIGH SCHOOL SARAHSVILLE,"49346 SENECA LAKE ROAD    SARAHSVILLE, OH 43779-9801"
1420,SHERIDAN HIGH SCHOOL THORNVILLE,"8725 SHERIDAN RD NW    THORNVILLE, OH 43076-9757"
1421,SHRODER PAIDEIA ACADEMY HIGH S CINCINNATI,"5030 DUCK CREEK RD    CINCINNATI, OH 45227"
1422,SIDNEY HIGH SCHOOL SIDNEY,"1215 CAMPBELL RD    SIDNEY, OH 45365-2507"
1426,SMITHVILLE HIGH SCHOOL SMITHVILLE,"200 SMITHIE DR.    SMITHVILLE, OH 44677-0156"
1428,SOLON HIGH SCHOOL SOLON,"33600 INWOOD ROAD    SOLON, OH 44139-4132"
1446,SOUTH CENTRAL HIGH SCHOOL GREENWICH,"3305 GREENWICH ANGLING RD    GREENWICH, OH 44837-9443"
1453,SOUTH GALLIA HIGH SCHOOL CROWN CITY,"55 REBEL DRIVE    CROWN CITY, OH 45623"
1438,SOUTH HIGH SCHOOL SPRINGFIELD,
1440,SOUTH HIGH SCHOOL WILLOUGHBY,"5000 SHANKLAND RD    WILLOUGHBY, OH 44094-5637"
1458,SOUTH POINT HIGH SCHOOL SOUTH POINT,"983 COUNTY ROAD 60    SOUTH POINT, OH 45680-9803"
1460,SOUTH RANGE HIGH SCHOOL NORTH LIMA,"11300 COLUMBIANA CANFIELD ROAD    SUITE H        CANFIELD, OH 44406"
1436,SOUTH URBAN ACADEMY HIGH SCHOO COLUMBUS,"1160 ANN STREET    COLUMBUS, OH 43206-2876"
230,SOUTH WEBSTER HIGH SCHOOL SOUTH WEBSTER,"10529 MAIN ST    SOUTH WEBSTER, OH 45682"
1448,SOUTHEAST HIGH SCHOOL RAVENNA,"8423 TALLMADGE RD    RAVENNA, OH 44266-9242"
1450,SOUTHEASTERN HIGH SCHOOL CHILLICOTHE,"2003 LANCASTER ROAD    CHILLICOTHE, OH 45601"
1452,SOUTHEASTERN LOCAL HIGH SCHOOL S CHARLESTON,"195 E JAMESTOWN ST    SOUTH CHARLESTON, OH 45368-0826"
1454,SOUTHERN HIGH SCHOOL RACINE,"920 ELM ST    RACINE, OH 45771"
1456,SOUTHERN HIGH SCHOOL SALINEVILLE,"38095 STATE ROUTE 39    SALINEVILLE, OH 43945-9726"
1468,SPENCERVILLE HIGH SCHOOL SPENCERVILLE,"2500 WISHER DR    SPENCERVILLE, OH 45887-1293"
1470,SPRINGBORO HIGH SCHOOL SPRINGBORO,"1675 S MAIN ST    SPRINGBORO, OH 45066-1524"
1472,SPRINGFIELD HIGH SCHOOL AKRON,"1880 CANTON ROAD    AKRON, OH 44312-4467"
1476,SPRINGFIELD HIGH SCHOOL HOLLAND,"1470 S MC CORD RD    HOLLAND, OH 43528-9414"
1478,SPRINGFIELD HIGH SCHOOL NEW MIDDLETOWN,"11335 YOUNGSTOWN-PITTSBURGH RD    NEW MIDDLETOWN, OH 44442-8724"
1480,SPRINGFIELD HIGH SCHOOL SPRINGFIELD,"701 E HOME RD    SPRINGFIELD, OH 45503-2798"
1340,ST BERNARD-ELMWOOD PLACE HIGH ST BERNARD,"4615 TOWER AVENUE    ST BERNARD, OH 45217-1724"
1342,ST CHARLES HIGH SCHOOL COLUMBUS,"2010 E BROAD ST    COLUMBUS, OH 43209-1665"
1344,ST CLAIRSVILLE HIGH SCHOOL ST CLAIRSVILLE,"102 WOODROW AVE    ST CLAIRSVILLE, OH 43950-1524"
1346,ST EDWARD HIGH SCHOOL LAKEWOOD,"13500 DETROIT AVE    LAKEWOOD, OH 44107-4602"
1348,ST FRANCIS DE SALES HIGH SCHOO COLUMBUS,"4212 KARL RD    COLUMBUS, OH 43224-2056"
1350,ST FRANCIS DE SALES HIGH SCHOO TOLEDO,"2323 W BANCROFT ST    TOLEDO, OH 43607-1306"
1352,ST HENRY HIGH SCHOOL ST HENRY,"391 E COLUMBUS STREET    ST HENRY, OH 45883-9574"
1354,ST IGNATIUS HIGH SCHOOL CLEVELAND,"1911 W 30TH ST    CLEVELAND, OH 44113-3401"
1362,ST JOHN CENTRAL HIGH SCHOOL BELLAIRE,"3625 GUERNSEY STREET    BELLAIRE, OH 43906-1235"
1358,ST JOHN'S HIGH SCHOOL DELPHOS,"515 E SECOND ST    DELPHOS, OH 45833-1708"
1360,ST JOHN'S JESUIT HIGH SCHOOL TOLEDO,"5901 AIRPORT HWY    TOLEDO, OH 43615-7344"
1366,ST JOSEPH ACADEMY HIGH SCHOOL CLEVELAND,"3470 ROCKY RIVER DR    CLEVELAND, OH 44111-2937"
1370,ST JOSEPH CENTRAL CATHOLIC HIG FREMONT,"702 CROGHAN ST    FREMONT, OH 43420-2417"
1368,ST JOSEPH CENTRAL HIGH SCHOOL IRONTON,"912 S SIXTH ST    IRONTON, OH 45638"
1372,ST MARY CENTRAL CATHOLIC HIGH SANDUSKY,"410 W JEFFERSON ST    SANDUSKY, OH 44870-2427"
1375,ST. MARTIN DE PORRES CLEVELAND,"6111 LAUSCHE AVENUE    CLEVELAND, OH 44103-1564"
1374,ST PAUL HIGH SCHOOL NORWALK,"93 E MAIN ST    NORWALK, OH 44857-1715"
356,ST PETER CHANEL HIGH SCHOOL BEDFORD,
1376,ST PETER'S HIGH SCHOOL MANSFIELD,"104 W FIRST ST    MANSFIELD, OH 44902-2104"
1378,ST THOMAS AQUINAS HIGH SCHOOL LOUISVILLE,"2121 RENO DR NE    LOUISVILLE, OH 44641-9036"
1380,ST URSULA ACADEMY HIGH SCHOOL CINCINNATI,"1339 E MC MILLAN ST    CINCINNATI, OH 45206-2164"
1382,ST URSULA ACADEMY HIGH SCHOOL TOLEDO,"4025 INDIAN RD    TOLEDO, OH 43606-2226"
1384,ST VINCENT-ST MARY HIGH SCHOOL AKRON,"15 N MAPLE ST    AKRON, OH 44303-2326"
1386,ST WENDELIN HIGH SCHOOL FOSTORIA,"533 N COUNTYLINE ST    FOSTORIA, OH 44830-1503"
1388,ST XAVIER HIGH SCHOOL CINCINNATI,"600 W NORTH BEND RD    CINCINNATI, OH 45224-1499"
1482,START HIGH SCHOOL TOLEDO,"2010 TREMAINSVILLE RD    TOLEDO, OH 43613-3499"
1484,STEBBINS HIGH SCHOOL RIVERSIDE,"1900 HARSHMAN RD    RIVERSIDE, OH 45424-5097"
1486,STEELE HIGH SCHOOL AMHERST,"450 WASHINGTON ST    AMHERST, OH 44001-1552"
1488,STEUBENVILLE HIGH SCHOOL STEUBENVILLE,"420 N FOURTH ST    STEUBENVILLE, OH 43952-2022"
7488,STIVERS SCHOOL FOR THE ARTS HI DAYTON,"1313 E FIFTH ST    DAYTON, OH 45402"
1492,STOW-MUNROE FALLS HIGH SCHOOL STOW,"3227 E GRAHAM RD.    STOW, OH 44224-3938"
1494,STRASBURG-FRANKLIN HIGH SCHOOL STRASBURG,"140 N BODMER AVE    STRASBURG, OH 44680-1122"
1496,STREETSBORO HIGH SCHOOL STREETSBORO,"1900 ANNALANE DRIVE    STREETSBORO, OH 44241-1729"
1498,STRONGSVILLE HIGH SCHOOL STRONGSVILLE,"20025 LUNN RD    STRONGSVILLE, OH 44149-4925"
1500,STRUTHERS HIGH SCHOOL STRUTHERS,"111 EUCLID AVE    STRUTHERS, OH 44471-1710"
1502,STRYKER HIGH SCHOOL STRYKER,"400 S DEFIANCE ST    STRYKER, OH 43557-0264"
1504,SUMMIT COUNTRY DAY HIGH SCHOOL CINCINNATI,"2161 GRANDIN RD    CINCINNATI, OH 45208-3359"
1506,SWANTON HIGH SCHOOL SWANTON,"601 N MAIN ST    SWANTON, OH 43558-1226"
1508,SYCAMORE HIGH SCHOOL CINCINNATI,"7400 CORNELL ROAD    CINCINNATI, OH 45242"
1510,SYLVANIA NORTHVIEW HIGH SCHOOL SYLVANIA,"5403 SILICA DR    SYLVANIA, OH 43560-1981"
1512,SYLVANIA SOUTHVIEW HIGH SCHOOL SYLVANIA,"7225 SYLVANIA AVENUE    SYLVANIA, OH 43560-3532"
1514,SYMMES VALLEY HIGH SCHOOL WILLOW WOOD,"14778 STATE ROUTE 141    WILLOW WOOD, OH 45696-9015"
